id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
50,Centro de Estudios Superiores en Ciencias Jurídicas y Criminológicas,"Nuestra Institución surge como un proyecto educativo de posgrado, para luego continuar con el de licenciatura y hoy día adémas contamos con bachllerat...",,501-1000 empleados,"Principal
Unidad de Enlace Dr Erazo
Av. Niños Heroes 188, Doctores, Ciudad de México, CDMX 06720 , MX, Unidad de Enlace Dr. Lucio
Av. Niños Heroes núm. 188, Doctores, Ciudad de México, CDMX 06720 , MX, Unidad de Enlace Niños Héroes 222
Av. Niños Heroes núm. 222, Doctores, Ciudad de México, CDMX 06720 , MX, Unidad de Enlace Niños Héroes 188
Av. Niños Heroes núm.188, Doctores, Ciudad de México, CDMX 06720 , MX, Unidad de Enlace Chapultepec 29
Av Chapultepec núm. 29, col. Centro, Ciudad de México, CDMX 06000 , MX, Unidad de Enlace Chapultepec 27
Av Chapultepec núm. 27, col. Centro, Ciudad de México, CDMX 06000 , MX, Unidad de Enlace Balderas
Balderas núm. 138, col. Centro, Ciudad de México, CDMX 06000 , MX, Unidad de Enlace Toluca
Av. Baja Velocidad (Paseo Tollocan) núm. 519, col. Pilares, Metepec (Toluca), Edo. de México 52175 , MX, Unidad de Enlace Nezahualcóyotl
Monumento a la Revolución núm. 187, col. Metropolitana, 2da. Sección, Nezahualcóyotl, Edo. de México 57740 , MX, Unidad de Enlace Tlalnepantla
Av. Gustavo Baz núm. 223, col. Miguel Hidalgo, Tlalnepantla de Baz, Edo. de México 54060, MX, Unidad de Enlace Guadalajara
Calle Jesús núm. 12, esquina Calle Morelos, col. Zona Centro , Guadalajara, Jalisco 44100, MX, Unidad de Enlace Morelia
La Corregidora núm. 680, col. Centro Histórico, Morelia, Michoacán de Ocampo 58000 , MX, Unidad de Enlace Ecatepec
José Vicente Villada núm. 2, col. San Cristóbal Centro, Ecatepec , Morelos 55000 , MX, Unidad de Enlace Monterrey
Ruperto Martínez núm. 926, col. Centro, Monterrey, Nuevo León 64000 , MX, Unidad de Enlace Puebla
Av 5 Pte núm. 1710, col. Barrio de San Sebastián, Puebla, Puebla 72090 , MX, Unidad de Enlace Sonora
Gral. José María Yañes núm. 136, entre Av. Luis Donaldo Colosio y Av. Sonora, col. Centro, Hermosillo, Sonora 83000, MX",Enseñanza superior,"Ciudad de México, CDMX",06720,Ecatepec
51,Centro Celular S.A. de C.V. (Cencel),"Somos una empresa dedicada a la comercialización y distribución de telefonía celular desde hace 20 años.

Contamos con 28 puntos de venta, 500 emplead...",,201-500 empleados,"Principal
Felix Cuevas
Félix Cuevas 630, Col. Del Valle, Ciudad de México, Distrito Federal 03100, MX, CUICUILCO
Av. San Fernando 649, Local 2-3, Ciudad de México, Ciudad de México 14060, MX, LORETO
Av. Altamirano No. 46, Local 4J, Ciudad de México, Ciudad de México 01090, MX, ALTAVISTA
Calz. Desierto de los Leones # 52, Local F3, Ciudad de México, Ciudad de México 01000, MX, CITY SHOP
Felix Cuevas #374 , Local S-09, Ciudad de México, Ciudad de México 03100, MX, PABELLON CUAUHTEMOC
Antonio M. Anza No. 20, Local L07V, Ciudad de México, Ciudad de México 06700, MX, PORTAL CHURUBUSCO
Av Rio Churubusco No 583, Local A-13, Ciudad de México, Ciudad de México 09060, MX, EL ROSARIO
Avenida del Rosario 901, Local 204, Ciudad de México, Ciudad de México 02100, MX, PLAZA ERMITA
Calzada Ermita Iztapalapa Entre Trigo y Avena No 3417, Local B-04, Ciudad de México, Ciudad de México 09640, MX, URUGUAY TIENDA
Rep de Uruguay No 45, Ciudad de México, Ciudad de México 06000, MX, PLAZA CENTRAL 1
PLAZA CENTRAL 1, L-13, Ciudad de México, Ciudad de México 09040, MX, WORLD TRADE CENTER
Dakota 95, Nápoles, Distrito Federal 03810, MX, COAPA
Calzada del Hueso 519, Res Miramontes, Distrito Federal 14300, MX, PLAZA CHIMALHUACAN
Av. Nezahualcóyotl primavera y Francisco Madero. Depto Soriana , Local 79, Chimalhuacan, Estado de México 56330, MX, LAS FLORES
Av. José López Portillo No. 105, Local 72B, Coacalco de Berriozabal, Estado de México 55700, MX, PLAZA ECATEPEC
Paseo de las Américas Lt 1 Mz 17 L-04 Conjunto “Las Américas”, Sección II, Ecatepec, Estado de México 55070, MX, LAGO DE GUADALUPE
Carretera lago de Guadalupe  S/N , Local L-50, Tlalnepantla, Estado de México 54010, MX, MODULO TLALNEPANTLA
Calle Sor Juana Ines De la Cruz No 232 , Tlalnepantla de Baz, Estado de México 54033, MX, GALERIAS METEPEC
Blvd. Toluca-Ixtapan de la Sal 126, Local 334, Toluca, Estado de México 52140, MX, SENDERO TOLUCA
Blvd. Aeropuerto Miguel Alemán No. 55 , Local 1 Bloque B, Toluca, Estado de México 52000, MX, PLAZA SATELITE
Circuito Centro Comercial, No. 2251 , Módulo 438, Naucalpan, Estado de México 53100, MX, GALERIAS CUERNAVACA
Super Aut. Méx-Acapulco Km. 87.50 , Local 342, Cuernavaca, Morelos 62370, MX, PLAZA CUERNAVACA
Av. Vicente Guerrero No. 110 , Local N7, Cuernavaca, Morelos 62270, MX, PORTAL DOMINGO DIEZ
Av. Domingo Diez 1203, Local 223, Cuernavaca, Morelos 62237, MX, PLAZA CEDROS
Ave. eje norte-sur, lote 3 mz 17, Local 14, Jiutepec, Morelos 62577, MX",Telecomunicaciones,"Ciudad de México, Distrito Federal",03100,Ecatepec
52,MSP Mobility,"MSP Mobility Corp. (MSP), desde 1992 ayudamos a nuestros clientes, aliados y socios comerciales a tener éxito en un mundo digital, Impulsando su creci...",+1 562 317-8171,201-500 empleados,,Desarrollo de software,"Concord, California",,Ecatepec
54,Ferretodo M.R.O. | Ferretería,"En Ferretodo podrás encontrar la mejor y más surtida selección de herramientas y todo lo necesario para tus trabajos de mantenimiento, reparación y op...",5559999909,501-1000 empleados,"Principal
MX, Vía Morelos, No 302, col. Tulpetlac, Ecatepec de Morelos, México MX",Comercio al por menor de equipos de oficina,,,Ecatepec
381,"ADROS SECUPRO, S.A. DE C.V.","CALLE POLONIA 8, Ecatepec De Morelos 55130, MX",,11-50 empleados,"CALLE POLONIA 8, Ecatepec De Morelos 55130, MX",Seguridad e investigación,,55130,Ecatepec
56,Ferre Barniedo,"Fundada en 1987, Ferre Barniedo está enfocada en la comercialización y distribución de acero a nivel nacional.  Se distingue por administrar pedidos y...",55-5836-1000,201-500 empleados,"Principal
Matriz Ferre Barniedo
Av. Revolución 81, Colonia San Cristóbal Ecatepec, Ecatepec, Estado de México 55024, MX, Ferre Barniedo Chalco
Eje 10 Sur Tlaltenco a la México-Puebla, S/N, Valle de Chalco Solidaridad, México 13100, MX, Ferre Barniedo Puebla
Lateral Arco Norte Km. 2.5, 1B, Coronango, Puebla, Puebla 72670, MX, Ferre Barniedo Querétaro
Carretera Querétaro-San Luis Potosí, 10439, Santiago de Querétaro, Querétaro Arteaga 76130, MX, Ferre Barniedo San Luis Potosí
Eje 140, 125, San Luis Potosí, San Luis Potosí 78395, MX",Minería,"Ecatepec, Estado de México",55024,Ecatepec
57,"Químicos y Polímeros Corporation, SA de CV","Empresa comercializadora de productos y materias primas para la industria hulera, textil, adhesivos, asfaltos, papelera, alimenticia, impermeabilizant...",5546111849,51-200 empleados,,Comercio al por mayor de químicos y productos derivados,"Estado de México, México",,Ecatepec
58,JVG PROCESS AUTOMATION,"JVG Process Automation ofrece soluciones integrales para ingeniería en control y automatización industrial.

Desarrollamos soluciones integrales para ...",55 1326 9118,11-50 empleados,"Principal
Ecatepec, Estado de México 55067, MX",Fabricación de maquinaria de automatización,"Ecatepec, Estado de México",55067,Ecatepec
59,Cocinas y Muebles FECHIO S.A. de C.V.,"Diseño, fabricación, adaptación e instalación para constructoras, centros comerciales, oficinas, negocios, hotelería, vivienda vertical....",57880031,51-200 empleados,"Principal
Sede
Avenida Nacional 41, Ecatepec de Morelos, México 55540, MX",Fabricación de muebles para el hogar y para instituciones,"Ecatepec de Morelos, México",55540,Ecatepec
60,Productos Glama,Empresa orgullosamente mexicana dedicada a la fabricación de empaque y embalaje personalizado a base de papel para cualquier sector del mercado nacion...,55 5699 2444,501-1000 empleados,"Principal
Mexico
Plásticos 27, Sta. Clara, Ecatepec de Morelos, Estado de México 55540, MX",Fabricación de envases y embalajes,"Ecatepec de Morelos, Estado de México",55540,Ecatepec
61,COLCHONES AMERICA,"CALLE TENOCHTITLAN 606, Ecatepec De Morelos 55310, MX",,201-500 empleados,"CALLE TENOCHTITLAN 606, Ecatepec De Morelos 55310, MX",Fabricación de muebles y artículos para el hogar,,55310,Ecatepec
63,"FRIVASA, Frituras Vallecano SA de CV","Frituras Vallecano SA de CV, Empresa con certificación TIF, FSSC22000 y HACCP, dedicada a la elaboración de productos alimenticios de alta calidad, qu...",,201-500 empleados,"Principal
Av. Adolfo Lopez Mateos 39 y 41, Ecatepec, Estado de Mexico 55320, MX",Servicios de alimentos y bebidas,"Ecatepec, Estado de Mexico",55320,Ecatepec
64,Somaki de México S.A de C.V.,Somaki de México S.A de C.V. es una empresa 100% Mexicana dedicada a la fabricación y comercialización de artículos de limpieza para el hogar e higien...,5557467080,201-500 empleados,"Principal
Fraccionamiento Industrial Xalostoc
Calle Siderurgia 16, Ecatepec de Morelos, México 55348, MX",Fabricación de productos de plástico,"Ecatepec de Morelos, México",55348,Ecatepec
66,MAGISTERIO ESTATAL 6,"CALLE BARRANCA 7, Ecatepec De Morelos 55030, MX",,11-50 empleados,"CALLE BARRANCA 7, Ecatepec De Morelos 55030, MX",Gestión de inversiones,,55030,Ecatepec
67,Ideën Stores,"Ideën Stores es una marca construida sobre el diseño y perfeccionismo del estilo de vida escandinavo, fomentando una imagen limpia, clara y productiva...",+52 55 4865 775,201-500 empleados,"Principal
Ideen Stores | Flagship
Av. De Los Insurgentes Sur #453, Condesa, Ciudad de México, Ciudad de México 06100, MX, Ideën Stores | Las Américas
Av. Central S/N, Fraccionamiento Las Americas, Ecatepec de Morelos,, 55076 , MX, Ideen Stores | Vía 515
Anillo Perif. Canal de Garay 3278, La Esperanza, Ciudad de México, Ciudad de México 09910, MX",Comercio al por menor,"Ciudad de México, Ciudad de México",06100,Ecatepec
235,Dismar,"Nuestros valores son:

• Servicio:
Estamos orientados a ser proactivos y dirigimos nuestro esfuerzo en la atención a nuestros clientes con convicción,...",5529714100,51-200 empleados,"Principal
Diferentes CEDIS
Carretera Ecatepec-Pirámides, Ecatepec de Morelos, México MX",Alimentación y bebidas,"Ecatepec de Morelos, México",,Ecatepec
68,Mx Brackets,"Instalados en México desde 2019, tenemos hoy 14 clínicas, con el propósito de que cualquier persona pueda obtener un tratamiento de Ortodoncia a un pr...",,51-200 empleados,"Principal
Mx Brackets Toreo
Avenida Rodolfo Gaona 6, Piso 4to, Ciudad de México, Colonia Lomas de Sotelo 53390, MX, Mx Brackets Atlalilco
Calzada Ermita Iztapalapa, No.941, Local 12, Plaza Aristeum. Col. Santa Isabel Industrial, Iztapalapa, CDMX, 09820, MX, Mx Brackets Tlalpan
Av. Insurgentes Sur 4223, Sta Úrsula Xitla. Tlalpan. Ciudad De México, CDMX, 14420, MX, Mx Brackets Aragón
Constitución de la República 221, Pradera I Secc, Gustavo A. Madero, 07500 Ciudad de México, CDMX, CDMX, 06000, MX, Mx Brackets Forum Buenavista
Forum Buenavista. Eje 1 Norte Mosqueta #259 Esq. Insurgentes, Col. Buenavista. Deleg. Cuauhtémoc. Local N1-37. Junto A Sears Y Chilis, CDMX, 06350, MX, Mx Brackets Cuernavaca
Jacarandas #103 Y Paseo De Los Ficus, Nayarit Y F.F.C.C. México-Balsas, Col. Flores Magón, Cuernavaca, Morelos, 62370, MX, Mx Brackets Ecatepec
Plaza Pabellón Ecatepec, Número 351-A Av. Vía Morelos, Industrial Cerro Gordo, Municipio De Ecatepec De Morelos, EDOMEX, 55420, MX, Mx Brackets Ixtapaluca
El Cortijo Ixtapaluca”, Carretera Federal México-Cuautla Km. 37, Lote 1, Colonia Hacienda De Santa Bárbara, Municipio De Ixtapaluca, EDOMEX, 56530, MX, Mx Brackets Toluca
Avenida Jose Maria Morelos Y Pavon Numero 108, Col Centro, Toluca, EDOMEX, 50000, MX, Mx Brackets Guadalajara
Edificio Emisa, Ubicado En Av. 16 De Septiembre 114, Centro, Ciudad De Guadalajara, Jalisco, Guadalajara ,Jal., 44100, MX, Mx Brackets Chilpancingo
Avenida Insurgentes Sur 453, Puerta Condesa, Ciudad de México, Ciudad de méxico 06760, MX, Mx Brackets Mérida (Macroplaza Mérida)
C. 33, Colonia itzimna, Polígono 108, 97143 Mérida, Yuc. Macroplaza, Mérida, Yuc., Mérida, Yucatán, Mérida MX, Mx Brackets Pachuca (Explanada Pachuca)
Autopista México - Pachuca 6201, San Antonio el Desmonte, 42083 Pachuca de Soto, Hgo., Pachuca, Hgo, Pachuca 42083, MX, Mx Brackets Zapopan (Gran Terraza Belenes)
Gran Terraza Belenes, Av. Juan Pablo II 1300-Local 34, Belenes Nte., 45138 Zapopan, Jal., Zapopan, Zapopan 45138, MX",Dentistas,"Ciudad de México, Colonia Lomas de Sotelo",53390,Ecatepec
69,AVANTOR PERFORMANCE MATERIALES,"PLOMO 2, Ecatepec De Morelos 55320, MX",,51-200 empleados,"PLOMO 2, Ecatepec De Morelos 55320, MX",Fabricación de productos químicos,,55320,Ecatepec
70,UNIDEM - Unión Industrial del Estado de México,"Somos una Unión Industrial creada por Industriales Mexiquenses con fines representativos, de gestión municipal, estatal y federal, BUSCANDO MEJORAR DE...",,11-50 empleados,"Principal
Oficinas Corporativas
Vía Morelos #369, Col. Industrial Cerro Gordo., Ecatepec de Morelos, Estado de México 55420, MX",Organizaciones sin ánimo de lucro,"Ecatepec de Morelos, Estado de México",55420,Ecatepec
71,Grupo CEDVA,"Escuela de Mecánica Automotriz | Más de 50 Años Liderando la Educación Automotriz en México

Bienvenido al LinkedIn oficial de nuestra Escuela de Mecá...",55 5562 5613,201-500 empleados,"Principal
Matriz
vía Morelos No. 16 San Jose Jajalpa, Ecatepec, Estado de Mexico 55090, MX",Fabricación de vehículos de motor,"Ecatepec, Estado de Mexico",55090,Ecatepec
72,Euroeléctrica,Es uno de los distribuidores más sólidos y con mayor presencia en el mercado eléctrico. Formamos parte de uno de los grupo más sólidos en el mercado e...,5554452300,201-500 empleados,"Principal
Matriz Iztapalapa
Avenida Año de Juárez, 253, Iztapalapa, Ciudad de México 09070, MX, Sucursal Aguascalientes
Boulevard José María Chávez, 1111, Aguascalientes, Aguascalientes 20230, MX, Oficinas Corporativas
Avenida Año de Juárez, 101, Iztapalapa, Ciudad de México 09070, MX, Sucursal Colima
Avenida Tecnológico, 157, Colima, Colima 28030, MX, Sucursal Manzanillo
Boulevard Miguel de la Madrid, 1072, Manzanillo, Colima 28218, MX, Sucursal Toluca
Nezahualcóyotl, 512, Toluca, Estado de México 50090, MX, Sucursal León
J. J. Torres Landa, 1327, León, Guanajuato 37450, MX, Sucursal Puerto Vallarta
Politécnico Nacional, 96, Puerto Vallarta, Jalisco 48338, MX, Sucursal Morelia
Avenida Lázaro Cárdenas, 1335, Morelia, Michoacan 58020, MX, Sucursal Cuernavaca
Avenida Plan de Ayala, 912, Cuernavaca, Morelos 62430, MX, Sucursal Ecatepec
Vía Morelos, 10, Ecatepec de Morelos, México 55310, MX, Sucursal Tlalnepantla
Avenida Gustavo Baz, 162, Tlalnepantla de Baz, México 54090, MX, Sucursal Toluca Centro
Calle Instituto Literario, 203, Toluca de Lerdo, México 50000, MX, Sucursal Cancún
Avenida Francisco I. Madero, Súper Manzana 93, Mz. 14, Lote 1 Bodega 2, Cancún, Quintana Roo 77511, MX",Comercio al por mayor,"Iztapalapa, Ciudad de México",09070,Ecatepec
73,Equipo Médico JR,En Equipo Médico JR estamos comprometidos con la calidad y la satisfacción de nuestros clientes. Trabajar con los mejores proveedores a nivel mundial ...,5588798154,11-50 empleados,"C. Virgen de la Victoria Ote., La Guadalupana, Ecatepec de Morelos, Méx MX",Fabricación de equipo médico,"Ecatepec de Morelos, Méx",,Ecatepec
74,FMV Innovación en Plásticos de Inyección,"Somos FMV, Lideres en la Fabricación de Plásticos para el Hogar en la Ciudad de México. ¡Te invitamos a conocernos!...",5523464013,201-500 empleados,"Principal
Fabrica
55340 Viveros de Xalostoc, 185, Ecatepec, Estado de México 55340, MX",Fabricación de productos de plástico,"Ecatepec, Estado de México",55340,Ecatepec
75,APSA (Acabados De Papeles Satinados y Absorbentes) SA de CV,"EMPRESA LÍDER EN EL MERCADO PAPELERO DEDICADA A LA VENTA DE PAPEL AL MAYOREO.

Ofrecemos productos de papel, empaque y embalaje; enfocados en la trans...",,201-500 empleados,"Principal
Vía José María Morelos No. 176, Col. Nuevo Laredo, Estado de México, Ecatepec 55080, MX",Fabricación de papel y productos forestales,"Estado de México, Ecatepec",55080,Ecatepec
77,Academia Nacional de Emprendedores,La Academia Nacional de Emprendedores es el organismo más importante de emprendimiento y mejora empresarial en América Latina. Realizamos estudios e i...,5549265750,11-50 empleados,"Principal
Oficinas
Adolfo López Mateos, La Mora, 34-4to piso, San Cristobal, Ecatepec, Estado de México 55030, MX",Enseñanza superior,"San Cristobal, Ecatepec, Estado de México",55030,Ecatepec
79,MYM CONSTRUCCIONES Y MONTAJES ESPECIALIZADOS S.A DE C.V,"Ejecución de proyectos, diseño, fabricación de líneas de tubería (acero al carbón, acero inoxidable, cpvc y pvc), cálculo, fabricación, montaje de ele...",5549226461,11-50 empleados,"Principal
Sede
55000 , ESTADO DE MÉXICO , ESTADO DE MÉXICO 55000, MX",Fabricación de maquinaria industrial,"ESTADO DE MÉXICO , ESTADO DE MÉXICO",55000,Ecatepec
80,Química DAAO SA de CV,"Química DAAO es una empresa 100% mexicana, dedicada al desarrollo, fabricación y comercialización de productos de higiene y cuidado personal.

Actualm...",,51-200 empleados,,Fabricación de productos de cuidado personal,"Puebla, Puebla",,Ecatepec
81,Torosqui,"Torosqui es una empresa 100% Mexicana, dedicada a la producción y comercialización de productos para el hogar y de limpieza....",5527521835,201-500 empleados,"Principal
Sede
calle 4 124-a, COLONIA RUSTICA XALOSTOC, MEXICO, MEXICO 55340, MX, https://www.google.com/maps/dir/19.5192243,-99.0681776/torosqui/@19.5244356,-99.0769967,16z/data=!3m1!4b1!4m9!4m8!1m1!4e1!1m5!1m1!1s0x85d1fbd1a04f4a2f:0x95eed17c47d82095!2m2!1d-99.0742965!2d19.5286054
calle 4 124-a, COLONIA RUSTICA XALOSTOC, MEXICO, MEXICO 55340, MX",Fabricación de productos de plástico,"MEXICO, MEXICO",55340,Ecatepec
82,Ensueño México,"Ensueño es una empresa 100% mexicana, especializada en la fabricación y distribución de productos de cuidado & higiene personal.

Nos respalda una exp...",,11-50 empleados,"Principal
FÁBRICA
Calle Irolo 73, Benito Juárez, Mexico City 03550, MX, SUCURSAL CORREGIDORA
Corregidora 73, Centro, Cuauhtémoc, Ciudad de México, Ciudad de México 06000, MX, SUCURSAL CENTER PLAZAS
Av. Carlos Hank Gonzáles 50, Valle de Anahuac, Ecatepec de Morelos, Estado de México 55210, MX, SUCURSAL REYES
Hombres Ilustres 16, Los Reyes, Los Reyes Acaquilpan, Estado de México 56400, MX",Industria manufacturera,"Benito Juárez, Mexico City",03550,Ecatepec
83,CBTis No. 29,"Escuela de nivel medio superior tecnológico perteneciente a la Dirección General de Educación Tecnológica Industrial.

Misión:

Formar ciudadanos con ...",,51-200 empleados,"Principal
Av. Insurgentes s/n, Col. Ejidal Emiliano Zapata, Ecatepec de Morelos, Estado de México 55020, MX",Gestión educativa,"Ecatepec de Morelos, Estado de México",55020,Ecatepec
85,COLEGIO IBIME,"AVENIDA COMUNEROS SN, Ecatepec De Morelos 55070, MX",,11-50 empleados,"AVENIDA COMUNEROS SN, Ecatepec De Morelos 55070, MX",Educación primaria y secundaria,,55070,Ecatepec
86,Kenworth DAF CDMX,"Concesionaria de TractoCamiones, Taller de Servicio y Refacciones. Perteneciente a Grupo Altum.",559 133 6122,51-200 empleados,"Principal
Sede
Autopista México-Querétaro, Tlacateco, Tepotzotlán , Estado de México, 54605, MX, Sucursal Reyes Heroles
Avenida Jesús Reyes Heroles, Hab Valle Ceylan, Tlalnepantla de Baz, Estado de México, 54150, MX, Sucursal TRP Ecatepec
Lechería - Texcoco, Heroes Ecatepec 5ta Secc, Ecatepec de Morelos, Estado de México, 55069, MX, Sucursal Cedis-Taller
Mariano Matamoros, Boulevard S/N, Tlacateco, Tepotzotlán, Estado de México , 54605, MX",Transporte terrestre en camión,,54605,Ecatepec
