id ×,Nombre ×,Resumen ×,Telefono ×,Tamano ×,Ubicacion ×,Sector ×,Sede ×,Codigo_postal ×,Ciudad ×
824,Prolienzo,"En Prolienzo, llevamos el arte a tus paredes. Transforma y da vida a tus espacios con nuestros hermosos cuadros decorativos 🖼️✨

Tenemos envíos gratis...",961 543 3823,51-200 empleados,"Principal
Tuxtla Gutierrez, Chiapas 29030, MX",Servicios de diseño,"Tuxtla Gutierrez, Chiapas",29030,Tuxtla Gutierrez
827,Ferretera Mandiola,"Empresa 100% Chiapaneca, líder en el ramo con 40 años de experiencia, comercializamos más de 40,000 productos y artículos para Plomería, Pinturas, Ilu...",9611739393,201-500 empleados,,Comercio al por mayor,"Tuxtla Gutiérrez, Chiapas",,Tuxtla Gutierrez
831,Evonet,"En Evonet, llevamos más de 25 años conectando personas y empresas en el Oriente de Michoacán a través de soluciones tecnológicas de vanguardia. Nos he...",+52 715 153 6454,51-200 empleados,,Telecomunicaciones,"Zitácuaro, Michoacán",,Tuxtla Gutierrez
843,"Colegio La Paz de Chiapas, A.C.","“Somos una Institución educativa, constituida por colaboradores capacitados y comprometidos con el desarrollo académico y humanista de nuestros educan...",,51-200 empleados,"Principal
Sede
Carretera Tuxtla-Villaflores No.1170, Colonia Popular, Tuxtla Gutiérrez, Chiapas 29089, MX",Educación,"Tuxtla Gutiérrez, Chiapas",29089,Tuxtla Gutierrez
849,RESTAURANTE IMPERIAL,"CALLE CENTRAL NORTE 263, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"CALLE CENTRAL NORTE 263, Tuxtla Gutiérrez 29000, MX",Restauración,,29000,Tuxtla Gutierrez
854,ENVÍON,"Somos la firma de consultoría más innovadora, servimos a organizaciones y empresas de diferentes industrias. Nos asociamos con nuestros clientes para ...",,51-200 empleados,"Principal
ENVIÓN OCCIDENTE
Av. Empresarios 135, Puerta de Hierro, Zapopan, Jalisco 45116, MX, ENVIÓN NORTE
Calz. Justo Sierra Nº. 2099, Altos Esquina Gómez Farias, Col. Nueva, Mexicalì, BC MX, ENVIÓN Sureste
PRL. Periferico Norte 457, Local 17, San Francisco Sabinal, Tuxtla Gutiérrez, Chiapas 29020, MX, ENVIÓN Centro
Pról. Paseo de la Reforma No. 51-8, Col. Lomas de Santa Fe. México, DF, México DF MX, ENVIÓN Bajío
Av. Armando Birlaing Nº 2008 Piso 8, Col. Centro Sur Central Park, Querétaro, Querétaro, Querétaro. MX",Consultoría y servicios a empresas,"Zapopan, Jalisco",45116,Tuxtla Gutierrez
855,"CODISEL, COORDINACIÓN DE DISTRIBUCIÓN Y SERVICIOS LOGISTICOS, S.A. DE C.V.","CALLE PRESA TINGAMBATO 0 SN, Tuxtla Gutiérrez 29040, MX",,51-200 empleados,"CALLE PRESA TINGAMBATO 0 SN, Tuxtla Gutiérrez 29040, MX",Servicios de alimentos y bebidas,,29040,Tuxtla Gutierrez
856,Plastimaq de Toluca,"Desde 1992, Plastimaq de Toluca es una empresa de desarrollo de dispositivos mecánicos, electromecánicos y electroneumáticos para la industria arneser...",722 764 8894,51-200 empleados,,Fabricación de maquinaria industrial,"Toluca, México",,Tuxtla Gutierrez
858,"ALZ CONSTRUCCIONES, S.A. DE C.V.","PRIVADA NINGUNO 4 KILÓMETRO 0, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"PRIVADA NINGUNO 4 KILÓMETRO 0, Tuxtla Gutiérrez 29000, MX",Construcción,,29000,Tuxtla Gutierrez
859,MERCANTIL DEL CONSTRUCTOR,"Mercantil del Constructor, S.A. de C.V., es una empresa fundada en 1981 en la ciudad de Tapachula, Chis.  Con presencia comercial en todo el estado de...",9616041715,201-500 empleados,,Materiales de construcción,"Tapachula, Chiapas",,Tuxtla Gutierrez
863,Moto Galería S.A. de C.V.,Comercialización de moto carros de la marca italiana Piaggio. Empresa chiapaneca con presencia en varios estados de la Republica Mexicana...,9615792751,51-200 empleados,"Principal
Sede
CHIS-102, Tuxtla Gutiérrez, Chiapas 29020, MX",Comercio al por menor de vehículos de motor,"Tuxtla Gutiérrez, Chiapas",29020,Tuxtla Gutierrez
868,"Corporación RNB, S.A. de C.V.",Corporación RNB es una empresa 100% mexicana que ofrece soluciones integrales para el equipamiento de Estaciones de Servicio con los equipos de las ma...,,201-500 empleados,"Principal
Corporativo
Av. Bernardo Reyes No. 1519 Nte., Zona Centro, Ciudad Industrial, Monterrey, Nuevo Léon 64440, MX, Carr. Panamericana No. 5528, Col. Plan De Ayala, Tuxtla Gtz, Chiapas MX, Calzada al Pacífico Km. 2.5, San Buenaventura, Toluca, Estado de México MX, Av. 14 Ote., No. 2605, Col. Miguel Negrete, Puebla, Puebla MX, Blvd. Solidaridad No. 688, Col. Granjas, Hermosillo, Sonora MX, Calz. De Las Americas No. 400, Col. Ylang Ylang, Locales 27 y 28,, Boca Del Río, Veracruz MX, Calle 22 No. 303, Col. Garcia Gieneres|, Merida, Yucatan MX",Petróleo y gas,"Monterrey, Nuevo Léon",64440,Tuxtla Gutierrez
873,Geoflux,Somos una empresa 100% mexicana dedicada a la fabricación y comercialización de productos y servicios orientados a proporcionar soluciones a proyectos...,,51-200 empleados,"Principal
Sede
Callejón Prof. Isidro Burgos #501 Col. Juan Crispin Norte , Tuxtla Gutiérrez , Chiapas 29020, MX",Construcción,"Tuxtla Gutiérrez , Chiapas",29020,Tuxtla Gutierrez
875,Sinco Logística,"Servicios de almacenaje, distribución, 3PL en México.",(664) 660 8192,201-500 empleados,"Principal
Camino Viejo a Tecate 16780, Tijuana, Baja California 22644, MX, Mexicali, Baja California MX, Tuxtla Gutiérrez, Chiapas MX, CALLE RIVERAS DEL ATOYAC 500, Oaxaca De Juárez 68275, MX, Cancún, Quintana Roo MX, Mérida, Yucatán MX","Transporte, logística, cadena de suministro y almacenamiento","Tijuana, Baja California",16780,Tuxtla Gutierrez
876,CHIAPLAST,"CALZADA EMILIANO ZAPATA 1316, Tuxtla Gutiérrez 29050, MX",,201-500 empleados,"CALZADA EMILIANO ZAPATA 1316, Tuxtla Gutiérrez 29050, MX",Fabricación de productos de plástico,,29050,Tuxtla Gutierrez
878,INEF Escuela de Negocios y Emprendimiento,El Instituto Nacional de Estudios Fiscales forma agentes de cambio que estén preparados para las nuevas exigencias de la globalización....,9613026229,51-200 empleados,"Principal
Tuxtla Gutiérrez
5a. Poniente Norte No. 633., Tuxtla Gutierrez, Chiapas 29000, MX",Formación profesional y coaching,"Tuxtla Gutierrez, Chiapas",29000,Tuxtla Gutierrez
887,Altcel,"Somos un Operador Móvil Virtual (OMV), ofrecemos servicios 4.5G LTE de voz y datos de alta velocidad.

- Telefonía Móvil
- Internet Móvil (Mifi)
- Int...",55 9302 8235,51-200 empleados,"Principal
Sede
Calle 9 Poniente Norte #1120, Col. Vista Hermosa, Tuxtla Gutiérrez , Chiapas 29030, MX",Telecomunicaciones,"Tuxtla Gutiérrez , Chiapas",29030,Tuxtla Gutierrez
889,Tribunal de Justicia Administrativa del Estado de Chiapas,"Como parte del Sistema de anticorrupción del Estado se instituye el Tribunal de Justicia Administrativa del Estado de Chiapas, dotado de plena autonom...",,51-200 empleados,"Principal
Boulevard Belisario Domínguez 1713 | Colonia Xamaipak
Tuxtla Gutiérrez, Chiapas 29067, MX",Administración de justicia,"Tuxtla Gutiérrez, Chiapas",29067,Tuxtla Gutierrez
891,SISTEMA CHIAPANECO DE RADIO TELEVISION Y CINEMATOGRAFIA,"SISTEMA CHIAPANECO DE RADIO TELEVISION Y CINEMATOGRAFIA is a broadcast media company based out of Tuxtla Gutiérrez, Mexico....",9616170500,201-500 empleados,"AVENIDA LAUREL SN, Tuxtla Gutiérrez 29039, MX",Producción y distribución audiovisual,,29039,Tuxtla Gutierrez
902,"Instituto de Administración Pública del Estado de Chiapas, A.C.","Nuestro misión es contribuir al fortalecimiento de la administración y la gestión pública en el estado de Chiapas, a través de la impartición del cono...",,51-200 empleados,"IAPChiapas
Libramiento Norte Poniente 2718, Fracc. Ladera de la Loma, Tuxtla Gutiérrez, Chiapas 29026, MX",Administración pública,"Tuxtla Gutiérrez, Chiapas",29026,Tuxtla Gutierrez
905,Grupo AEXA,"Grupo AEXA es una empresa orgullosamente chiapaneca, dedicada al de transporte de pasajeros, mensajería y paquetería en los estados de Chiapas, Oaxaca...",52 (961)6385018,201-500 empleados,"Principal
Sede
9a sur y Calzada Caminera, Terminal Autobuses AEXA Número 2044, Tuxtla Gutiérrez, Chiapas 29090, MX",Transporte terrestre en camión,"Tuxtla Gutiérrez, Chiapas",29090,Tuxtla Gutierrez
908,ERGY Soluciones Energéticas,"dedicada a ofrecer productos y servicios a nivel Residencial, Comercial e Industrial. Nuestra planeación y diseños es realizada por profesionistas bas...",9616912275,51-200 empleados,"Principal
Sede
Avenida Zacatecas 446, 446, Tuxtla Gutiérrez, Chiapas 29030, MX",Fabricación de semiconductores de energías renovables,"Tuxtla Gutiérrez, Chiapas",29030,Tuxtla Gutierrez
936,SERVICIO MÉDICO FORENSE,"CIRCUITO LAS FLORES SUR 0 SN, Tuxtla Gutiérrez 29038, MX",,51-200 empleados,"CIRCUITO LAS FLORES SUR 0 SN, Tuxtla Gutiérrez 29038, MX",Gestión de inversiones,,29038,Tuxtla Gutierrez
921,EUROCENTRO DE IDIOMAS DE MEXICO S.C.,"Misión
Ser un centro de Idiomas donde ayudemos a nuestros estudiantes a tener la habilidad de dominar un segundo idioma.

Ayudándolos a tener una comp...",+529616138049,51-200 empleados,"Principal
Tuxtla Gutiérrez, MX",E-learning,,,Tuxtla Gutierrez
922,International Outstanding Solutions,"We specialize in delivering comprehensive back-office support across operations, administration, and customer service. Our innovative, tailor-made sol...",+52 951 310 3996,51-200 empleados,,"Transporte, logística, cadena de suministro y almacenamiento","Oaxaca de juarez, Oaxaca",,Tuxtla Gutierrez
938,"CONSTRUCTORA GURRIA Y ASOCIADOS, S.A. DE C.V.","SOMOS UNA EMPRESA LÍDER CHIAPANECA CON MÁS DE 30 AÑOS DE EXPERIENCIA EN EL RAMO DE  LA CONSTRUCCIÓN. 

DESARROLLADA Y DIRIGIDA POR UN GRUPO DE ESPECIA...",9616182041,51-200 empleados,"CALZADA AL SUMIDERO 2141 0, Tuxtla Gutiérrez 29010, MX","Construcción de carreteras, calles y puentes",,29010,Tuxtla Gutierrez
939,PROYECTOS Y CONSTRUCCIONES SUR,"Ser líderes en el giro de ingeniería y construcción, operando con estándares de excelencia en cuanto a la satisfacción del cliente, al desarrollo del ...",5555248255,51-200 empleados,"Principal
Av Paseo de la Reforma 250, Colonia Juarez, Delegación Cuauhtémoc, Ciudad de México
Av paseo de la reforma 250, Piso 8 suite 830, mexico, ciudad de mexico 06600, MX, Carretera Chicoasen 495, Colonia Los Laguitos, Tuxtla Gutierrez, Chiapas
Carretera Chicoasen , 495, Tuxtla Gutierrez, Chiapas 29028, MX",Construcción,"mexico, ciudad de mexico",06600,Tuxtla Gutierrez
944,"GRUPO CONINTE CONSULTORÍA Y SERVICIOS INTEGRALES, S.A. DE C.V.","AVENIDA DÉCIMA CUARTA PONIENTE SUR 115 0, Tuxtla Gutiérrez 29060, MX",,201-500 empleados,"AVENIDA DÉCIMA CUARTA PONIENTE SUR 115 0, Tuxtla Gutiérrez 29060, MX",Construcción,,29060,Tuxtla Gutierrez
952,CHAPITAL Original,Since 1979. Chapital has been the most important retailer of aftermarket automotive parts and accesories in south Mexico...,,51-200 empleados,"Principal
Matriz
9 SUR ORIENTE # 735, Tuxtla Gutierrez, Chiapas 29080, MX",Fabricación de vehículos de motor,"Tuxtla Gutierrez, Chiapas",29080,Tuxtla Gutierrez
959,CASA DE LOS ABUELOS,"CALLE EL CIPRÉS 42, Tuxtla Gutiérrez 29010, MX",,51-200 empleados,"CALLE EL CIPRÉS 42, Tuxtla Gutiérrez 29010, MX",Servicios para el individuo y la familia,,29010,Tuxtla Gutierrez
964,DepilSeda,"Con más de 20 años en el sector, hemos atendido millones de personas que aseguran tener un vello imposible, para nosotras no existe, así que relájate,...",4426451022,51-200 empleados,"Principal
CIMATARIO
Queretaro, Querétaro 76099, MX, Av Paez Urquidi 277, Plaza Reale, Santa Margarita
Ciudad del Carmen, Campeche 24120, MX, Plaza Santa Elena, Blvd. Belisario Domínguez 2535, Santa Elena
Tuxtla Gutierrez, Chiapas 29060, MX, Frente al parque el Bosque, Cuauhtémoc #270 sur, Local 10, esquina Juárez, Priv. del Bosque, Tercera de Cobian
Torreón, Coahuila 27000, MX, Plaza Laguna Shop; Avenida Venustiano Carranza 1450, Sta Bárbara
Colima, Colima 28017, MX, Boulevard Instituto Politécnico Nacional 224
Durango, Durango 34170, MX, Av. la Salle 124 B-Loc #5, Fraccionamiento Paseo del Saltillo
Durango, Durango MX, Magnolia 120-Local #11 B, Jardines de Durango
Durango, Durango 34209 , MX, Plaza Zyriane local 51 P.º de la Altiplanicie 2496 Villas de Irapuato
Irapuato, Guanajuato 36670, MX, Panorama 703 Loc. 2 Col. Panorama
Leon, Guanajuato 37160, MX, Blvrd Nuevo Hidalgo 1123-Local. 103, Los Cedros,
Pachuca, Hídalgo 42185, MX, Ramon corona 639 15, camino real a Colima, Arbolada de Santa Anita Santa Anita,
Jalisco, Jalisco 45230, MX, Plaza Beethoven, Doctores 390-local 17, Lomas del Seminario
Zapopan, Jalisco 45038, MX, Av. Lapizlázuli 3458-interior 7, Victoria
Zapopan, Jalisco 45089, MX, Centro Poniente, Blvd. Lázaro Cárdenas, Francisco Ruiz Sánchez 870-Loc. B
Sahuayo, Michoacán 59000, MX, Plaza Adriana, Av. Paseo de los Leones #105 Plaza Adriana, Local 6 primer piso, Cumbres Elite 5to. Sector
Nuevo León, Monterrey 64349, MX, Alena Sur, Pedro Martínez, Col. El Repueblo
Nuevo León, Monterrey 64700, MX, AVENIDA DEL CASTILLO 5500 LOCAL 9A, LOMAS DE ANGELOPOLIS San Andres Cholula
Puebla, Puebla 72830, MX, Plaza Estrella, Av. Paseo Constituyentes 1690-Local 23, El Pueblito,
El pueblito, Querétaro 76900, MX, Prol. Pino Suárez 423 A, Galindas
Querétaro, Querétaro 76040, MX, Quiwi Center, Anillo Vial Fray Junípero Serra 9390-Local 17, El Refugio
Querétaro, Querétaro 76146, MX, PLaza Calixhe; Calle R. M. Clemencia Borja Taboada 523-Local 13, Manzanares, Jurica Acueducto
Querétaro, Querétaro 76230, MX, Blvrd Pablo Cabrera 95, Fracc El Huerto
San Juan del Río, Querétaro 76807, MX, Ignacio López Rayón & Blvd. Leandro Rovirosa Wade
Comalcaco, Tabasco 86356, MX, Plaza Europa Carret. Vhsa. - Nacajuca kilometro 3.5, Local 20 , Saloya 2A seccion
Nacajuca, Tabasco 86247, MX, Ebanos No.112-Local 14, Plaza Framboyanes,
Villahermosa, Tabasco 86020, MX, Plaza San Luis Loc 45
Villahermosa, Tabasco 86170, MX, Avenida Samarkanda 441,Local #10Bosque, de Villahermosa, Club Campestre
Villahermosa, Tabasco 86037, MX, Av. Urano, Plaza, Av Urano 702-Loc 5, Jardines del Virginia,
Boca del Río, Veracruz 94294, MX, Malecón, Manlio Fabio Altamirano 907-Local E, entre Platón Sanchez y Francisco Zarco, Petroquimica
Coatzacoalcos, Veracruz 96519, MX, Plaza Quadrum, AvenidaJavier, Javier Anaya Villazón 102-local 7A, Santa Rosa
Coatzacoalcos, Veracruz 96538, MX, Av. Cuauhtémoc 1232A, Formando Hogar
Veracruz, Veracruz 91897, MX, Av. ""Shutan"" Medina C. 141, Residencial Montecristo,
Mérida, Yucatán 97133, MX, C. 30 157, García Ginerés,
Mérida, Yucatán 97070, MX, C. 3 A 278-Local 16, Francisco de Montejo,
Mérida, Yucatán 97204, MX",Servicios de cuidado personal,"Queretaro, Querétaro",76099,Tuxtla Gutierrez
972,SAN CARLOS PRODUCTORES Y TOSTADORES DE CAFÉ,"AVENIDA CENTRAL PONIENTE 927, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"AVENIDA CENTRAL PONIENTE 927, Tuxtla Gutiérrez 29000, MX",Restauración,,29000,Tuxtla Gutierrez
984,Inversiones Inteligentes,"Inversiones Inteligentes es una empresa dedicada a la creación de sociedades de inversión, que mediante la alta dirección de negocios, se enfoca a la ...",,201-500 empleados,"Principal
Av. San Pablo, Col. San pedro mirador, Tuxtla Gutierrez, Chiapas 29000, MX",Bienes inmuebles,"Tuxtla Gutierrez, Chiapas",29000,Tuxtla Gutierrez
985,BAR BEER STATION,"CALLE DÉCIMA QUINTA PONIENTE NORTE 159 A, Tuxtla Gutiérrez 29030, MX",,51-200 empleados,"CALLE DÉCIMA QUINTA PONIENTE NORTE 159 A, Tuxtla Gutiérrez 29030, MX",Restauración,,29030,Tuxtla Gutierrez
987,Grupo MV Distribuciones,Empresa dedicada a la distribución y porteo de productos líderes en el mercado.,9611416441,201-500 empleados,"Principal
Sede
Carretera Tuxtla, Carr. Chicoasen 4250, TUXTLA GUTIERREZ, Chiapas 29020, MX",Servicios de alimentos y bebidas,"TUXTLA GUTIERREZ, Chiapas",29020,Tuxtla Gutierrez
995,LAUMIR,"AVENIDA SEXTA NORTE PONIENTE 1043, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"AVENIDA SEXTA NORTE PONIENTE 1043, Tuxtla Gutiérrez 29000, MX",Seguridad e investigación,,29000,Tuxtla Gutierrez
1006,UNEME CAPASITS,"AVENIDA PRESA MAZATEPEC 3456 C, Tuxtla Gutiérrez 29040, MX",,51-200 empleados,"AVENIDA PRESA MAZATEPEC 3456 C, Tuxtla Gutiérrez 29040, MX",Hospitales y atención sanitaria,,29040,Tuxtla Gutierrez
1012,Vértice Consultoría en Protección Civil,Vértice es una Consultoría en Protección Civil y deportes extremos formada por un equipo de rescatistas y paramédicos certificados a nivel nacional e ...,9612233253,51-200 empleados,"Principal
Sede
Tuxtla Gutiérrez, Chiapas 29070, MX",Protección civil,"Tuxtla Gutiérrez, Chiapas",29070,Tuxtla Gutierrez
1016,MERCADO FERRETERO DEL SURESTE,"NINGUNO 471, Tuxtla Gutiérrez 29020, MX",,51-200 empleados,"NINGUNO 471, Tuxtla Gutiérrez 29020, MX",Servicios de recursos humanos,,29020,Tuxtla Gutierrez
1024,COLEGIO MIGUEL ALEMAN VALDEZ.,"BOULEVARD PRESA DE LA ANGOSTURA 216, Tuxtla Gutiérrez 29040, MX",,51-200 empleados,"BOULEVARD PRESA DE LA ANGOSTURA 216, Tuxtla Gutiérrez 29040, MX",Educación primaria y secundaria,,29040,Tuxtla Gutierrez
1027,VIAJES AURY,"CALLE DÉCIMA QUINTA ORIENTE SUR 850 0, Tuxtla Gutiérrez 29070, MX",,51-200 empleados,"CALLE DÉCIMA QUINTA ORIENTE SUR 850 0, Tuxtla Gutiérrez 29070, MX",Transporte terrestre en camión,,29070,Tuxtla Gutierrez
1029,ROFER Corporativo,"5A PONIENTE 841, TUXTLA GUTIERREZ, CHIAPAS 29000, MX",,51-200 empleados,"Principal
ROFER
5A PONIENTE 841, TUXTLA GUTIERREZ, CHIAPAS 29000, MX",Fabricación de productos farmacéuticos,"TUXTLA GUTIERREZ, CHIAPAS",29000,Tuxtla Gutierrez
1032,EDITORIAL CUARTO PODER,"CALLE TERCERA PONIENTE NORTE 141, Tuxtla Gutiérrez 29000, MX",,201-500 empleados,"CALLE TERCERA PONIENTE NORTE 141, Tuxtla Gutiérrez 29000, MX","Edición de libros, periódicos y revistas",,29000,Tuxtla Gutierrez
1037,CENTRO MÉDICO METROPOLITANO DEL SURESTE,"CALLE PRIMERA ORIENTE NORTE 807, Tuxtla Gutiérrez 29000, MX",,201-500 empleados,"CALLE PRIMERA ORIENTE NORTE 807, Tuxtla Gutiérrez 29000, MX",Hospitales y atención sanitaria,,29000,Tuxtla Gutierrez
1039,SOCIEDAD OPERADORA DEL AEROPUERTO INTERNACIONAL ÁNGEL ALBINO CORZO SA DE CV,"BOULEVARD DOCTOR BELISARIO DOMÍNGUEZ 1861, Tuxtla Gutiérrez 29020, MX",,51-200 empleados,"BOULEVARD DOCTOR BELISARIO DOMÍNGUEZ 1861, Tuxtla Gutiérrez 29020, MX",Aeronáutica y aviación,,29020,Tuxtla Gutierrez
1046,CEGA DIES,"CALLE GUERRERO 1025, Tuxtla Gutiérrez 29020, MX",,51-200 empleados,"CALLE GUERRERO 1025, Tuxtla Gutiérrez 29020, MX",Fabricación de maquinaria,,29020,Tuxtla Gutierrez
1110,"AUTOBUSES EXPRESO AZUL, S.A. DE C.V.","AVENIDA QUINTA NORTE PONIENTE 318 0, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"AVENIDA QUINTA NORTE PONIENTE 318 0, Tuxtla Gutiérrez 29000, MX",Transporte por carretera o ferrocarril,,29000,Tuxtla Gutierrez
1113,PASTELERÍA LA FIESTA,"CALLE QUINTA ORIENTE NORTE 1656 C, Tuxtla Gutiérrez 29010, MX",,51-200 empleados,"CALLE QUINTA ORIENTE NORTE 1656 C, Tuxtla Gutiérrez 29010, MX",Comercio al por menor de comestibles,,29010,Tuxtla Gutierrez
1116,SERVICIOS ESPECIALIZADOS EN SEGURIDAD PRIVADA PADLOCK,"BOULEVARD DOCTOR BELISARIO DOMÍNGUEZ 1380, Tuxtla Gutiérrez 29020, MX",,51-200 empleados,"BOULEVARD DOCTOR BELISARIO DOMÍNGUEZ 1380, Tuxtla Gutiérrez 29020, MX",Seguridad e investigación,,29020,Tuxtla Gutierrez
1121,RED INTERNACIONAL DE ALIADOS EDUCATIVOS,"La Red Internacional de Aliados Educativos, está conformada por diversas instituciones académicas que comparten el lema: Educar para Transformar al Mu...",+52 1 961 251 4761,201-500 empleados,"Principal
Sede
C. 10a. Pte. Nte. 323C, Guadalupe, Chis., CHIAPAS, TUXTLA GUTIERREZ 29000, MX",Educación,"CHIAPAS, TUXTLA GUTIERREZ",29000,Tuxtla Gutierrez
1132,COBACH 145,"CIRCUITO LAS CASAS PONIENTE 0 SN, Tuxtla Gutiérrez 29096, MX",,201-500 empleados,"CIRCUITO LAS CASAS PONIENTE 0 SN, Tuxtla Gutiérrez 29096, MX",Enseñanza superior,,29096,Tuxtla Gutierrez
1171,Arte Divino,"En Arte Divino, creamos arte con significado. 

Cada cuadro es un testimonio de tu fé y devoción. 

Transformamos tu pasaje bíblico favorito, oración ...",+52 222 994 3569,51-200 empleados,"Principal
Sede
Tuxtla Gutierrez, Chiapas 29030, MX",Servicios de diseño,"Tuxtla Gutierrez, Chiapas",29030,Tuxtla Gutierrez
1181,TRIBUNAL DEL TRABAJO BUROCRATICO,"AVENIDA SABINO 350, Tuxtla Gutiérrez 29049, MX",,51-200 empleados,"AVENIDA SABINO 350, Tuxtla Gutiérrez 29049, MX",Fuerzas y cuerpos de seguridad,,29049,Tuxtla Gutierrez
1204,"SOCTON CONSTRUCCIONES, S.A. DE C.V.","AVENIDA PALMA CAMEDOR 314 0, Tuxtla Gutiérrez 29049, MX",,51-200 empleados,"AVENIDA PALMA CAMEDOR 314 0, Tuxtla Gutiérrez 29049, MX",Construcción,,29049,Tuxtla Gutierrez
1209,Mundo Mobile,"Av. 7a. Sur Pte. 480, Los Milagros, Tuxtla Gutiérrez, Chis MX",,51-200 empleados,"Av. 7a. Sur Pte. 480, Los Milagros, Tuxtla Gutiérrez, Chis MX",Comercio al por menor,"Tuxtla Gutiérrez, Chis",,Tuxtla Gutierrez
1210,IMPULSO PUBLICIDAD,"PRIVADA PRIMERA NORTE 0 SN, Tuxtla Gutiérrez 29000, MX",,51-200 empleados,"PRIVADA PRIMERA NORTE 0 SN, Tuxtla Gutiérrez 29000, MX","Edición de libros, periódicos y revistas",,29000,Tuxtla Gutierrez
1223,TORRE CHIAPAS ALTERNA INSTITUTO DE COMUNICACIÓN SOCIAL,"CALZADA ANDRÉS SERRA ROJAS 1090 SN, Tuxtla Gutiérrez 29040, MX",,51-200 empleados,"CALZADA ANDRÉS SERRA ROJAS 1090 SN, Tuxtla Gutiérrez 29040, MX",Gestión de inversiones,,29040,Tuxtla Gutierrez
